id,name,alias,length,ratio
trm_4e5e7ac84c2e5,dual sensitization,dual sensitization,18.0,100
trm_4ebd482eba5b1,word one-back task,word one-back task,18.0,100
trm_4f240d346320c,covert naming task,covert naming task,18.0,100
trm_4f241fe40a950,fame judgment task,fame judgment task,18.0,100
trm_4f24247912761,face matching task,face matching task,18.0,100
trm_4f2447fe67fb9,visual search task,visual search task,18.0,100
trm_4f2448d02d4d9,object naming task,object naming task,18.0,100
trm_5023ef8eab626,delay conditioning,delay conditioning,18.0,100
trm_502985b4baaed,psychophysics task,psychophysics task,18.0,100
trm_50f741a965470,graded naming test,graded naming test,18.0,100
trm_5106f82530aff,wais comprehension,wais comprehension,18.0,100
trm_5519c2d8d7b1d,deviance detection,deviance detection,18.0,100
trm_551b0d687ee33,figure ground task,figure ground task,18.0,100
trm_553fbba5d5327,object rating task,object rating task,18.0,100
trm_5667492c555b7,columbia card task,columbia card task,18.0,100
trm_57ebe6583f52d,moral dilemma task,moral dilemma task,18.0,100
trm_5798cb6027f28,following commands,following commands,18.0,100
trm_5798d2693915d,clock drawing task,clock drawing task,18.0,100
dso_0050741,alcohol dependence,alcohol dependence,18.0,100
dso_12139,dysthymic disorder,dysthymic disorder,18.0,100
dso_12797,hallucinogen abuse,hallucinogen abuse,18.0,100
dso_14042,bipolar i disorder,bipolar i disorder,18.0,100
dso_1561,cognitive disorder,cognitive disorder,18.0,100
dso_1876,sexual dysfunction,sexual dysfunction,18.0,100
dso_2468,psychotic disorder,psychotic disorder,18.0,100
dso_4543,retrograde amnesia,retrograde amnesia,18.0,100
dso_9975,cocaine dependence,cocaine dependence,18.0,100
dso_5341d1ef4107e,alzheimer disease ,alzheimer disease ,18.0,100
trm_4a3fd79d0b043,selective attention,directed attention,18.0,76
trm_5519c5f2ad56f,tone detection (jnd),jnd tone detection,18.0,74
trm_566745bbf272a,task switching (3x2),3x2 task switching,18.0,74
trm_4f24226fa2903,fitts task,fitts tapping task,18.0,71
dso_5798cf99cfaa3,ideational apraxia (conceptual apraxia),ideational apraxia,18.0,63
trm_4aae62e4ad209,cognitive control,executive function,18.0,51
trm_4c8990c87035d,naming (covert),covert naming task,18.0,48
trm_4f241d7adf14e,global-local task,navon letters task,18.0,46
trm_4c8990e187dc7,naming (overt),reading aloud task,18.0,44
trm_5887c029d46f4,gustatory stimulation with liquid tastes or flavors ,flavor stimulation,18.0,43
trm_523c7ba79c2f1,lethargy,socially withdrawn,18.0,31
trm_4a3fd79d09707,acoustic encoding,acoustic encoding,17.0,100
trm_4a3fd79d09770,affect perception,affect perception,17.0,100
trm_4a3fd79d098f7,attended stimulus,attended stimulus,17.0,100
trm_4a3fd79d09930,attentional state,attentional state,17.0,100
trm_4a3fd79d09a49,auditory encoding,auditory encoding,17.0,100
trm_4a3fd79d09a55,auditory feedback,auditory feedback,17.0,100
trm_4a3fd79d09a61,auditory grouping,auditory grouping,17.0,100
trm_4a3fd79d09a78,auditory learning,auditory learning,17.0,100
trm_4a3fd79d09b3f,aversive learning,aversive learning,17.0,100
trm_4a3fd79d09b62,backward chaining,backward chaining,17.0,100
trm_4a3fd79d09c3f,category learning,category learning,17.0,100
trm_4a3fd79d09c69,central attention,central attention,17.0,100
trm_4a3fd79d09dfc,conceptualization,conceptualization,17.0,100
trm_4a3fd79d09e7b,context dependent,context dependent,17.0,100
trm_4a3fd79d09f42,creative thinking,creative thinking,17.0,100
trm_4a3fd79d0a116,divided attention,divided attention,17.0,100
trm_4a3fd79d0a1b9,emotional mimicry,emotional mimicry,17.0,100
trm_4a3fd79d0a1e8,episodic learning,episodic learning,17.0,100
trm_4a3fd79d0a275,explicit learning,explicit learning,17.0,100
trm_4a3fd79d0a318,facial expression,facial expression,17.0,100
trm_4a3fd79d0a38d,focused attention,focused attention,17.0,100
trm_4a3fd79d0a3f6,generic knowledge,generic knowledge,17.0,100
trm_4a3fd79d0a527,implicit learning,implicit learning,17.0,100
trm_4a3fd79d0a781,language learning,language learning,17.0,100
trm_4a3fd79d0a7e0,lexical retrieval,lexical retrieval,17.0,100
trm_4a3fd79d0a81b,logical reasoning,logical reasoning,17.0,100
trm_4a3fd79d0a8ed,mental arithmetic,mental arithmetic,17.0,100
trm_4a3fd79d0aa47,novelty detection,novelty detection,17.0,100
trm_4a3fd79d0aaa4,object perception,object perception,17.0,100
trm_4a3fd79d0ab4d,passive attention,passive attention,17.0,100
trm_4a3fd79d0ac7a,phonological code,phonological code,17.0,100
trm_4a3fd79d0addc,procedural memory,procedural memory,17.0,100
trm_4a3fd79d0b06b,semantic category,semantic category,17.0,100
trm_4a3fd79d0b0a6,sequence learning,sequence learning,17.0,100
trm_4a3fd79d0b0bd,serial processing,serial processing,17.0,100
trm_4a3fd79d0b0f7,short-term memory,short-term memory,17.0,100
trm_4a3fd79d0b125,skill acquisition,skill acquisition,17.0,100
trm_4a3fd79d0b19b,source monitoring,source monitoring,17.0,100
trm_4a3fd79d0b1b2,spatial attention,spatial attention,17.0,100
trm_4a3fd79d0b1bd,spatial cognition,spatial cognition,17.0,100
trm_4a3fd79d0b1f7,speech perception,speech perception,17.0,100
trm_4a3fd79d0b238,speech processing,speech processing,17.0,100
trm_4a3fd79d0b247,speech production,speech production,17.0,100
trm_4a3fd79d0b340,syntactic parsing,syntactic parsing,17.0,100
trm_4a3fd79d0b4b5,visual perception,visual perception,17.0,100
trm_4a3fd79d0b5c0,action initiation,action initiation,17.0,100
trm_4a3fd79d0b671,emotional bonding,emotional bonding,17.0,100
trm_4a3fd79d0b81b,lexical ambiguity,lexical ambiguity,17.0,100
trm_4a3fd79d0b9ad,feature detection,feature detection,17.0,100
trm_4a3fd79d0ba19,articulatory loop,articulatory loop,17.0,100
trm_4a3fd79d0ba25,central executive,central executive,17.0,100
trm_4a3fd79d0ba48,phonological loop,phonological loop,17.0,100
trm_4aae62e4ad209,cognitive control,cognitive control,17.0,100
trm_4b6525253c63f,reward processing,reward processing,17.0,100
trm_4b82c75498408,central coherence,central coherence,17.0,100
trm_4d7fc763cf777,metacomprehension,metacomprehension,17.0,100
trm_4fea1aeaa7b17,attentional blink,attentional blink,17.0,100
trm_500d8626d0770,binocular rivalry,binocular rivalry,17.0,100
trm_500d8839c2877,cone of confusion,cone of confusion,17.0,100
trm_5021873f37abc,global precedence,global precedence,17.0,100
trm_5029751d118c4,phototransduction,phototransduction,17.0,100
trm_50f3c0af04e37,life satisfaction,life satisfaction,17.0,100
trm_5159c00c3dac3,action perception,action perception,17.0,100
trm_52090251db8c8,social motivation,social motivation,17.0,100
trm_52583e8a46ded,suicidal ideation,suicidal ideation,17.0,100
trm_525d8f3ed78a2,noise sensitivity,noise sensitivity,17.0,100
trm_553967f006b70,shape recognition,shape recognition,17.0,100
trm_557b478ce1c24,color recognition,color recognition,17.0,100
trm_557b48a224b95,loss anticipation,loss anticipation,17.0,100
trm_565bce2791089,implicit learning,implicit learning,17.0,100
trm_557b491318742,oddball detection,oddball detection,17.0,100
trm_557b493133416,place maintenance,place maintenance,17.0,100
trm_557b49851e991,proactive control,proactive control,17.0,100
trm_557b49ad14adf,response conflict,response conflict,17.0,100
trm_557b4aa070c10,selective control,selective control,17.0,100
trm_59d184d09066b,arousal (emotion),arousal (emotion),17.0,100
trm_5a2860fa6b59e,episodic planning,episodic planning,17.0,100
trm_4b7497a289534,block design test,block design test,17.0,100
trm_4c40d168898db,reading span task,reading span task,17.0,100
trm_4c898fad429ed,flexion/extension,flexion/extension,17.0,100
trm_4c899005b11d5,imagined movement,imagined movement,17.0,100
trm_4c8991fadfe01,passive listening,passive listening,17.0,100
tsk_4a57abb949dad,set-shifting task,set-shifting task,17.0,100
trm_4da633dbb5817,word fluency test,word fluency test,17.0,100
trm_4da633fe917c4,color trails test,color trails test,17.0,100
trm_4da86ad02b3ea,complex span test,complex span test,17.0,100
trm_4da86b539924c,spatial span test,spatial span test,17.0,100
trm_4da87fdd7820e,porteus maze test,porteus maze test,17.0,100
trm_4da890a9bd7a3,morris water maze,morris water maze,17.0,100
trm_4fbd2b16e7aff,length match task,length match task,17.0,100
trm_4e664d3718e1b,cold stimulation ,cold stimulation ,17.0,100
trm_4e6a44ee854f8,cold pressor test,cold pressor test,17.0,100
trm_4f241b751c5a0,phonological task,phonological task,17.0,100
trm_4f241d7adf14e,global-local task,global-local task,17.0,100
trm_4f24250e0137e,orthographic task,orthographic task,17.0,100
trm_4f244c1f6b53f,color naming task,color naming task,17.0,100
trm_4f2456027809f,false belief task,false belief task,17.0,100
trm_50f72fafa53ec,big/little circle,big/little circle,17.0,100
trm_510703e93367e,wais similarities,wais similarities,17.0,100
trm_551b1004bc652,local computation,local computation,17.0,100
trm_551f0cc82ed49,sequence encoding,sequence encoding,17.0,100
trm_5536be03400e7,motion processing,motion processing,17.0,100
trm_553e77e53497d,cue approach task,cue approach task,17.0,100
trm_5667488d52ccc,angling risk task,angling risk task,17.0,100
trm_56a2abffcfae3,penn motor praxis,penn motor praxis,17.0,100
trm_5845a809e30d5,false belief task,false belief task,17.0,100
trm_59668f09db813,yellow light game,yellow light game,17.0,100
dso_0050432,asperger syndrome,asperger syndrome,17.0,100
dso_0060140,cortical deafness,cortical deafness,17.0,100
dso_10914,amnestic disorder,amnestic disorder,17.0,100
dso_12849,autistic disorder,autistic disorder,17.0,100
dso_1596,mental depression,mental depression,17.0,100
dso_2559,opiate dependence,opiate dependence,17.0,100
dso_4627,ideomotor apraxia,ideomotor apraxia,17.0,100
dso_4964,neurotic disorder,neurotic disorder,17.0,100
dso_670,amphetamine abuse,amphetamine abuse,17.0,100
dso_8519,barbiturate abuse,barbiturate abuse,17.0,100
dso_8645,subacute delirium,subacute delirium,17.0,100
dso_93,language disorder,language disorder,17.0,100
dso_9976,heroin dependence,heroin dependence,17.0,100
dso_55ac96d54ae2c,semantic dementia,semantic dementia,17.0,100
trm_4da890a9bd7a3,morris water maze,morris water task,17.0,82
trm_553e8882e3cb6,ultimatum game (ug),ug ultimatum game,17.0,78
trm_4aae62e4ad209,cognitive control,executive control,17.0,76
trm_557b491318742,oddball detection,anomaly detection,17.0,76
trm_557b4a913f8cc,risk processing,danger processing,17.0,75
trm_557b4a913f8cc,risk processing,threat processing,17.0,75
trm_557b491318742,oddball detection,outlier detection,17.0,71
trm_52583e8a46ded,suicidal ideation,suicidal thoughts,17.0,65
trm_53c4465b0466f,why/how task,why/how localizer,17.0,62
trm_4c8990e187dc7,naming (overt),overt naming task,17.0,52
trm_4f4511e519b53,imagination,mental conception,17.0,50
trm_5887c029d46f4,gustatory stimulation with liquid tastes or flavors ,taste stimulation,17.0,43
trm_4f241d7adf14e,global-local task,navon figure task,17.0,41
trm_5206bf053acf4,piaget's water jar task,water jug problem,17.0,40
trm_5534111a8bc96,punishment processing,negative feedback,17.0,26
trm_4a3fd79d096e3,abstract analogy,abstract analogy,16.0,100
trm_4a3fd79d0974d,activation level,activation level,16.0,100
trm_4a3fd79d09764,adaptive control,adaptive control,16.0,100
trm_4a3fd79d098eb,attended channel,attended channel,16.0,100
trm_4a3fd79d09a6c,auditory imagery,auditory imagery,16.0,100
trm_4a3fd79d09a9b,auditory masking,auditory masking,16.0,100
trm_4a3fd79d09bbf,binocular vision,binocular vision,16.0,100
trm_4a3fd79d09be2,body orientation,body orientation,16.0,100
trm_4a3fd79d09c5b,causal inference,causal inference,16.0,100
trm_4a3fd79d09c80,chemonociception,chemonociception,16.0,100
trm_4a3fd79d09d4d,cognitive effort,cognitive effort,16.0,100
trm_4a3fd79d09d93,color perception,color perception,16.0,100
trm_4a3fd79d09dc1,concept learning,concept learning,16.0,100
trm_4a3fd79d09df0,conceptual skill,conceptual skill,16.0,100
trm_4a3fd79d0a05b,declarative rule,declarative rule,16.0,100
trm_4a3fd79d0a0a1,depth perception,depth perception,16.0,100
trm_4a3fd79d0a1ae,emotional memory,emotional memory,16.0,100
trm_4a3fd79d0a30c,face recognition,face recognition,16.0,100
trm_4a3fd79d0a431,goal maintenance,goal maintenance,16.0,100
trm_4a3fd79d0a46b,gustatory memory,gustatory memory,16.0,100
trm_4a3fd79d0a4be,heuristic search,heuristic search,16.0,100
trm_4a3fd79d0a7d4,lexical encoding,lexical encoding,16.0,100
trm_4a3fd79d0a833,long-term memory,long-term memory,16.0,100
trm_4a3fd79d0aa76,object detection,object detection,16.0,100
trm_4a3fd79d0abcd,perceptual skill,perceptual skill,16.0,100
trm_4a3fd79d0ae00,processing stage,processing stage,16.0,100
trm_4a3fd79d0aeef,repressed memory,repressed memory,16.0,100
trm_4a3fd79d0af5a,resource sharing,resource sharing,16.0,100
trm_4fb3f4d58aeb0,gestalt grouping,gestalt grouping,16.0,100
trm_4a3fd79d0b13d,social cognition,social cognition,16.0,100
trm_4a3fd79d0b2b4,sublexical route,sublexical route,16.0,100
trm_4a3fd79d0b3ef,traumatic memory,traumatic memory,16.0,100
trm_4fb2c38960950,optical illusion,optical illusion,16.0,100
trm_4a3fd79d0b46f,visual attention,visual attention,16.0,100
trm_4a3fd79d0b58f,word recognition,word recognition,16.0,100
trm_4a3fd79d0b779,graphemic buffer,graphemic buffer,16.0,100
trm_4a3fd79d0b8c1,active retrieval,active retrieval,16.0,100
trm_4a3fd79d0ba01,memory retrieval,memory retrieval,16.0,100
trm_4e6127bd91be9,pain habituation,pain habituation,16.0,100
trm_4ff36d79c26c6,visual awareness,visual awareness,16.0,100
trm_4fea238758d33,change blindness,change blindness,16.0,100
trm_4feb3ffa1ab51,covert attention,covert attention,16.0,100
trm_502ab8dd991bf,border ownership,border ownership,16.0,100
trm_510059e54b2cf,attentional bias,attentional bias,16.0,100
trm_5159c382bd8d4,circadian rhythm,circadian rhythm,16.0,100
trm_5159c94667677,reward valuation,reward valuation,16.0,100
trm_5159c971bf444,effort valuation,effort valuation,16.0,100
trm_51838baad343e,semantic network,semantic network,16.0,100
trm_523e00f356226,conduct disorder,conduct disorder,16.0,100
trm_551f0f822d95e,limited capacity,limited capacity,16.0,100
trm_5521a3da10349,positive priming,positive priming,16.0,100
trm_5521a51034353,semantic priming,semantic priming,16.0,100
trm_5521a663cd89c,response priming,response priming,16.0,100
trm_5521a6bc4db33,kindness priming,kindness priming,16.0,100
trm_5521a7a1376ed,negative priming,negative priming,16.0,100
trm_557b471bc6cd8,animacy decision,animacy decision,16.0,100
trm_557b477b4a15f,body maintenance,body maintenance,16.0,100
trm_557b48aeb7d58,motion detection,motion detection,16.0,100
trm_557b48d40d3cf,negative emotion,negative emotion,16.0,100
trm_557b4aeaeb744,tool maintenance,tool maintenance,16.0,100
trm_557b4bb7cf05b,word maintenance,word maintenance,16.0,100
trm_5595be14a57c5,social inference,social inference,16.0,100
trm_55b6b8b8e7870,tone recognition,tone recognition,16.0,100
trm_55c6f87595b39,face maintenance,face maintenance,16.0,100
trm_55e1b27f5655e,surface dyslexia,surface dyslexia,16.0,100
trm_58575b0d3c548,processing speed,processing speed,16.0,100
trm_586fd9dcd78e5,sound perception,sound perception,16.0,100
trm_586fda1743344,voice perception,voice perception,16.0,100
trm_4a3fd79d09b6d,backward masking,backward masking,16.0,100
trm_5667436296862,image monitoring,image monitoring,16.0,100
trm_4b86c473a7166,underlining test,underlining test,16.0,100
trm_4c8989e1f3df7,acupuncture task,acupuncture task,16.0,100
trm_4c89909cc1f33,micturition task,micturition task,16.0,100
trm_4c8a82ba8a538,reading (covert),reading (covert),16.0,100
tsk_4a57abb949a6a,face n-back task,face n-back task,16.0,100
tsk_4a57abb949d5b,risky gains task,risky gains task,16.0,100
tsk_4a57abb949e1a,stop signal task,stop signal task,16.0,100
trm_4da869e68b5c4,memory span test,memory span test,16.0,100
trm_4e550887d92de,heat stimulation,heat stimulation,16.0,100
trm_4f241ab50513b,mentalizing task,mentalizing task,16.0,100
trm_4f2420b042165,reappraisal task,reappraisal task,16.0,100
trm_4f2447dfa5947,stop-change task,stop-change task,16.0,100
trm_5106eae236c21,wais-information,wais-information,16.0,100
trm_54e69c642d89b,rest eyes closed,rest eyes closed,16.0,100
trm_5519c3eaa3fb7,speech detection,speech detection,16.0,100
trm_551f0b9654d23,simple span task,simple span task,16.0,100
trm_5798d7ba0197d,orientation test,orientation test,16.0,100
dso_0050587,trichotillomania,trichotillomania,16.0,100
dso_0060047,writing disorder,writing disorder,16.0,100
dso_0060137,auditory agnosia,auditory agnosia,16.0,100
dso_0060147,semantic agnosia,semantic agnosia,16.0,100
dso_10849,sexual masochism,sexual masochism,16.0,100
dso_12995,conduct disorder,conduct disorder,16.0,100
dso_13365,reading disorder,reading disorder,16.0,100
dso_2030,anxiety disorder,anxiety disorder,16.0,100
dso_3312,bipolar disorder,bipolar disorder,16.0,100
dso_6680,capgras syndrome,capgras syndrome,16.0,100
dso_8689,anorexia nervosa,anorexia nervosa,16.0,100
dso_55e1b3f9ace16,surface dyslexia,surface dyslexia,16.0,100
trm_4a3fd79d09d64,cognitive load,cognitive effort,16.0,73
trm_4a3fd79d0af71,response selection,action selection,16.0,71
trm_55ef273a77a86,auditory tone perception,sound perception,16.0,65
trm_56a2a74ab3ef6,measured emotion differentiation test,measured emodiff,16.0,60
trm_4da88cb222308,nih toolbox picture sequence memory test,picture set test,16.0,54
trm_59d184d0980bf,arousal (physical),physical arousal,16.0,47
trm_56a2a98785453,penn visual object learning test delayed memory,short volt delay,16.0,38
trm_56a2b7c08a279,short penn continuous performance test-number and letter version,short numlet-cpt,16.0,32
trm_4a3fd79d096fc,acoustic coding,acoustic coding,15.0,100
trm_4a3fd79d09855,apparent motion,apparent motion,15.0,100
trm_4a3fd79d09a3d,auditory coding,auditory coding,15.0,100
trm_4a3fd79d09aa7,auditory memory,auditory memory,15.0,100
trm_4a3fd79d09eb6,conventionality,conventionality,15.0,100
trm_4a3fd79d09f4d,critical period,critical period,15.0,100
trm_4a3fd79d0a038,decision making,decision making,15.0,100
trm_4a3fd79d0a07e,deep processing,deep processing,15.0,100
trm_4a3fd79d0a1f4,episodic memory,episodic memory,15.0,100
trm_4a3fd79d0a20c,error detection,error detection,15.0,100
trm_4a3fd79d0a281,explicit memory,explicit memory,15.0,100
trm_4a3fd79d0a300,face perception,face perception,15.0,100
trm_4a3fd79d0a398,form perception,form perception,15.0,100
trm_4a3fd79d0a43c,goal management,goal management,15.0,100
trm_4a3fd79d0a533,implicit memory,implicit memory,15.0,100
trm_4a3fd79d0a6c5,internal speech,internal speech,15.0,100
trm_4a3fd79d0a914,mental rotation,mental rotation,15.0,100
trm_4a3fd79d0adb7,problem solving,problem solving,15.0,100
trm_4a3fd79d0ade8,procedural rule,procedural rule,15.0,100
trm_4a3fd79d0ae58,prosodic stress,prosodic stress,15.0,100
trm_4a3fd79d0afda,route knowledge,route knowledge,15.0,100
trm_4a3fd79d0b05e,self monitoring,self monitoring,15.0,100
trm_4a3fd79d0b083,semantic memory,semantic memory,15.0,100
trm_4a3fd79d0b0b1,serial learning,serial learning,15.0,100
trm_4a3fd79d0b160,somatosensation,somatosensation,15.0,100
trm_4a3fd79d0b1a6,spatial ability,spatial ability,15.0,100
trm_4a3fd79d0b386,text processing,text processing,15.0,100
trm_4a3fd79d0b39d,thermosensation,thermosensation,15.0,100
trm_4a3fd79d0b55f,word generation,word generation,15.0,100
trm_4a3fd79d0b59b,word repetition,word repetition,15.0,100
trm_4a3fd79d0b5d7,attention shift,attention shift,15.0,100
trm_4a3fd79d0b8f0,episodic buffer,episodic buffer,15.0,100
trm_4a3fd79d0b972,reconsolidation,reconsolidation,15.0,100
trm_4b75ed06c917d,joint attention,joint attention,15.0,100
trm_4fea09fac5316,color constancy,color constancy,15.0,100
trm_4feb3f8c551cb,overt attention,overt attention,15.0,100
trm_502bdc6bdaa2b,lateral masking,lateral masking,15.0,100
trm_5159cb12a0f92,reward learning,reward learning,15.0,100
trm_51a690eeadcb7,neuroplasticity,neuroplasticity,15.0,100
trm_557b4a913f8cc,risk processing,risk processing,15.0,100
trm_557b4add1837e,task difficulty,task difficulty,15.0,100
trm_4fbd2af083332,size match task,size match task,15.0,100
trm_4fb4175126374,meditation task,meditation task,15.0,100
trm_4c40d4054f38b,keep-track task,keep-track task,15.0,100
trm_4c898c0786246,eating/drinking,eating/drinking,15.0,100
trm_4c898c8bf1b4f,episodic recall,episodic recall,15.0,100
trm_4c8990480ad0f,isometric force,isometric force,15.0,100
trm_4c8990c87035d,naming (covert),naming (covert),15.0,100
trm_4c899211a965c,passive viewing,passive viewing,15.0,100
trm_4c8a82eeaa58f,reading (overt),reading (overt),15.0,100
tsk_4a57abb949a0d,digit span task,digit span task,15.0,100
tsk_4a57abb949b00,kanizsa figures,kanizsa figures,15.0,100
tsk_4a57abb949e8a,task-switching ,task-switching ,15.0,100
trm_4d55997cd3edb,non-choice task,non-choice task,15.0,100
trm_4da87e439c411,tower of london,tower of london,15.0,100
trm_4f241173868a3,navigation task,navigation task,15.0,100
trm_4f244ad7dcde7,dot motion task,dot motion task,15.0,100
trm_502420a682976,npu-threat test,npu-threat test,15.0,100
trm_5106eee90937a,wais digit span,wais digit span,15.0,100
trm_5106f17025386,wais vocabulary,wais vocabulary,15.0,100
trm_5106f4dfe08b1,wais arithmetic,wais arithmetic,15.0,100
trm_526943e3cbaaf,sensory profile,sensory profile,15.0,100
trm_551b0c616de16,coherent motion,coherent motion,15.0,100
trm_5521752956bb2,corpus analysis,corpus analysis,15.0,100
trm_5550e5011ce10,audio narrative,audio narrative,15.0,100
trm_5696a599bfcb6,bickel titrator,bickel titrator,15.0,100
trm_566747c3d757f,dimensions task,dimensions task,15.0,100
trm_5696b180169bd,volatile bandit,volatile bandit,15.0,100
dso_0060042,atypical autism,atypical autism,15.0,100
dso_0060043,sexual disorder,sexual disorder,15.0,100
dso_0060148,simultanagnosia,simultanagnosia,15.0,100
dso_0060151,tactile agnosia,tactile agnosia,15.0,100
dso_12129,bulimia nervosa,bulimia nervosa,15.0,100
dso_12883,hypochondriasis,hypochondriasis,15.0,100
dso_302,substance abuse,substance abuse,15.0,100
dso_4541,nominal aphasia,nominal aphasia,15.0,100
dso_591,phobic disorder,phobic disorder,15.0,100
dso_599,specific phobia,specific phobia,15.0,100
dso_6950,combat disorder,combat disorder,15.0,100
dso_8670,eating disorder,eating disorder,15.0,100
dso_92,speech disorder,speech disorder,15.0,100
dso_9974,drug dependence,drug dependence,15.0,100
trm_4f244ad7dcde7,dot motion task,dot-motion task,15.0,93
trm_4f24226fa2903,fitts task,fitts&#39; task,15.0,80
trm_55ef273a77a86,auditory tone perception,tone perception,15.0,77
trm_4f2449bdcb0b1,wason card selection task,wason card task,15.0,75
trm_557b474e2b578,auditory tone detection,sound detection,15.0,63
trm_4f244ad7dcde7,dot motion task,moving-dot task,15.0,60
trm_4a3fd79d0af71,response selection,motor execution,15.0,55
trm_58575b0d3c548,processing speed,cognitive speed,15.0,52
trm_56a2a74ab3ef6,measured emotion differentiation test,morphed emodiff,15.0,46
trm_4ee8facd77dfc,self control,self-regulation,15.0,44
trm_4ee8facd77dfc,self control,self-discipline,15.0,44
trm_59d184d09066b,arousal (emotion),emotion arousal,15.0,44
trm_525d8b8908809,eating,food preference,15.0,19
trm_4a3fd79d09abe,auditory scene,auditory scene,14.0,100
trm_4a3fd79d09c28,categorization,categorization,14.0,100
trm_4a3fd79d09d64,cognitive load,cognitive load,14.0,100
trm_4a3fd79d09e87,context memory,context memory,14.0,100
trm_4a3fd79d0a08a,deep structure,deep structure,14.0,100
trm_4a3fd79d0a223,error trapping,error trapping,14.0,100
trm_4a3fd79d0a3ea,generalization,generalization,14.0,100
trm_4a3fd79d0a425,goal formation,goal formation,14.0,100
trm_4a3fd79d0a48e,habit learning,habit learning,14.0,100
trm_4a3fd79d0a6a1,intentionality,intentionality,14.0,100
trm_4a3fd79d0a8fc,mental imagery,mental imagery,14.0,100
trm_4a3fd79d0a943,misattribution,misattribution,14.0,100
trm_4a3fd79d0a995,motor learning,motor learning,14.0,100
trm_4a3fd79d0a9a1,motor planning,motor planning,14.0,100
trm_4a3fd79d0ad94,primary memory,primary memory,14.0,100
trm_4a3fd79d0ae3d,proprioception,proprioception,14.0,100
trm_4a3fd79d0af4c,resource limit,resource limit,14.0,100
trm_4a3fd79d0b09a,sensory memory,sensory memory,14.0,100
trm_4a3fd79d0b148,social context,social context,14.0,100
trm_4a3fd79d0b1d5,spatial memory,spatial memory,14.0,100
trm_4a3fd79d0b363,taste aversion,taste aversion,14.0,100
trm_4a3fd79d0b392,theory of mind,theory of mind,14.0,100
trm_4a3fd79d0b44c,verbal fluency,verbal fluency,14.0,100
trm_4a3fd79d0b487,visual imagery,visual imagery,14.0,100
trm_4a3fd79d0b492,visual masking,visual masking,14.0,100
trm_4a3fd79d0b5a7,working memory,working memory,14.0,100
trm_4a3fd79d0b5e3,attention span,attention span,14.0,100
trm_4a3fd79d0b613,task switching,task switching,14.0,100
trm_4a3fd79d0b80f,lexical access,lexical access,14.0,100
trm_4a3fd79d0b938,memory storage,memory storage,14.0,100
trm_4a3fd79d0b9a1,edge detection,edge detection,14.0,100
trm_4a3fd79d0ba60,rehearsal loop,rehearsal loop,14.0,100
trm_4fea18ec76bc9,feature search,feature search,14.0,100
trm_5154b39a3193d,self knowledge,self knowledge,14.0,100
trm_5519b5f181edd,goal selection,goal selection,14.0,100
trm_5519b7525d7a2,discrimination,discrimination,14.0,100
trm_4c898a680e424,breath-holding,breath-holding,14.0,100
trm_4c898b4b463aa,deception task,deception task,14.0,100
trm_4c8990e187dc7,naming (overt),naming (overt),14.0,100
trm_4c8a834779883,rest eyes open,rest eyes open,14.0,100
tsk_4a57abb949c04,pantomime task,pantomime task,14.0,100
trm_4da87e7282f92,tower of hanoi,tower of hanoi,14.0,100
trm_4f24189031a4a,cyberball task,cyberball task,14.0,100
trm_4f244a453522b,syntactic task,syntactic task,14.0,100
trm_4f2456932f11b,shadowing task,shadowing task,14.0,100
trm_50df0d8dc717b,attention bias,attention bias,14.0,100
trm_50df1c0d946b8,space fortress,space fortress,14.0,100
trm_551b0cdcde976,multistability,multistability,14.0,100
trm_551b0e17c6c76,cross modality,cross modality,14.0,100
trm_551f0b18d7ca0,running memory,running memory,14.0,100
trm_58ab8a6131c5a,route learning,route learning,14.0,100
dso_0060138,autotopagnosia,autotopagnosia,14.0,100
dso_0060141,finger agnosia,finger agnosia,14.0,100
dso_0060144,mirror agnosia,mirror agnosia,14.0,100
dso_0060155,visual agnosia,visual agnosia,14.0,100
dso_10919,transsexualism,transsexualism,14.0,100
dso_1742,drug psychosis,drug psychosis,14.0,100
dso_535,sleep disorder,sleep disorder,14.0,100
dso_594,panic disorder,panic disorder,14.0,100
dso_9505,cannabis abuse,cannabis abuse,14.0,100
trm_553e8882e3cb6,ultimatum game (ug),ultimatum game,14.0,85
trm_5519c5f2ad56f,tone detection (jnd),tone detection,14.0,82
trm_566745bbf272a,task switching (3x2),task switching,14.0,82
trm_557b474e2b578,auditory tone detection,tone detection,14.0,76
trm_4f241614d4a25,attention switching task,switching task,14.0,74
trm_4f2449bdcb0b1,wason card selection task,selection task,14.0,72
trm_5206bf053acf4,piaget's water jar task,water jug task,14.0,65
tsk_4a57abb949e0c,sternberg delayed recognition task,sternberg task,14.0,58
trm_56a2a4dbdf127,motor praxis,mouse practice,14.0,54
trm_4f4511e519b53,imagination,representation,14.0,48
trm_4c8a82ba8a538,reading (covert),covert reading,14.0,47
trm_56a2abffcfae3,penn motor praxis,mouse practice,14.0,45
trm_56a2b7c08a279,short penn continuous performance test-number and letter version,short penn cpt,14.0,36
trm_523c7afe39f78,irritability,short tempered,14.0,23
trm_523c7c13bc55f,hyperactivity,non-compliance,14.0,22
trm_4a3fd79d09d70,cognitive map,cognitive map,13.0,100
trm_4a3fd79d09d9e,communication,communication,13.0,100
